,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
X218782_s_at,9.012148863,10.63115286,8.779378251,8.34057411,7.367397324,6.976865012,10.04533288,8.637612355,8.250286046,7.963785706,9.983147305,8.316287091,10.09813102,8.479801339,10.32808693,8.040643155,8.198298183,8.599228457,8.387897855,10.03852386,7.525569264,9.908851322,8.834498084,8.824638351,9.088578967,7.952588608,6.307773884,5.789652579,9.057297307,8.185103157,7.69854842,10.74761877,9.084642566,6.000860865,8.523645289,9.647445873,8.339092086,6.376796374,8.717039689,6.627204652,9.386982399,10.43991462,9.412753837,6.103890875,8.918544448,7.832157388,7.89365687,8.116637037,6.257443247,7.494654754,9.695141714,9.378394428,9.707950046,6.423154929,8.49144344,7.105990206,6.961393716,9.63205,8.754502611,9.473293327,8.752768049,9.098805824,8.38265407,5.206506279,8.168890577,7.608917071,5.812616147,6.710940364,7.294720046,8.636880493,7.778060968,8.226241668,8.654812407,9.167981462,8.34985532,8.785864747,8.076424071,5.805469736,7.812331544,8.489732393,8.434171895,10.01558448,7.329477043,9.586727788,7.166461056,8.39927808,9.777670182,7.668282207,9.180738009,8.842416726,10.15741665,10.41509061,10.86192814,10.02006361,9.067318451,10.49412887,8.365783489,8.480108597,8.272955881,7.831079331,9.543005462,9.74817664,7.972532405,8.248538044,9.470374575,8.51532116,6.379637905,8.235362191,7.607454035,8.467505057,8.13940381,7.17039008,8.113341979,9.578140665,8.608308332,8.646555705,9.928778219,8.50831768,8.782218085,7.44198807,10.25532789,9.826893959,7.748765688,9.919590067,8.122239758,7.025563953,7.610151464,9.830838818,9.334627984,10.00752267,5.881723081,7.168617678,11.12833614,9.412725402,7.659933679,8.195690349,10.73764772,8.30389961,8.477173726,6.695026266,9.893218785,10.64054247,8.539865174,9.668432993,7.186334723,8.560519095,9.836441663,6.200732114,7.382298544,11.24382515,8.544619115,8.263444194,8.462257632,8.755216803,7.000823307,9.064590263,7.159724815,8.620659357,5.68265264,10.06745261,6.992337713,8.348869437,7.994847081,8.308641574,9.572616249,9.356783209,8.253643366,8.143772008,6.728792521,7.779432026,8.862659013,9.121025348,8.852642459,9.857660397,9.02995108,9.506398724,7.721826487,7.648454763,8.791435214,9.444778434,9.258320324,8.809073483,8.405631151,9.563134763,10.48722028,8.261322609,9.08469051,9.002942255,8.221622768,9.10819555,9.033419957,7.590414331,8.203630831,8.720698324,10.78598074,9.123865077,9.634984324,8.604871207
X218883_s_at,11.0985667,10.42438742,10.24078678,9.458572379,8.993180781,9.046533288,9.33708071,10.0769892,8.683363548,11.02785532,9.251342719,10.06890729,9.208476435,9.870161334,11.22598111,9.680697252,10.45312321,10.57471762,9.057638532,9.224985485,9.541539604,10.77340461,9.563654571,9.492453558,11.52903156,8.587611532,8.556435694,8.284073874,10.03229549,9.240813352,8.842810763,11.41683608,10.2418536,9.649655561,8.471360509,10.68741315,9.498457299,8.239491691,9.897252388,9.516185302,10.6364335,10.99561455,10.65972999,8.060807481,9.94877097,8.547325336,8.96345619,8.734055128,9.638517077,10.32669779,11.00623228,8.365633325,11.52910331,7.843257437,10.42012944,9.733793295,9.153318565,10.34528944,10.70849504,11.10888857,10.46462627,11.09124764,9.938500433,9.068252311,10.76656107,8.186575976,8.450638258,10.04382387,9.151795633,10.57027567,9.786334569,10.28892606,10.24316337,9.905391162,10.0691842,10.98047911,9.112622361,7.973572233,11.90532176,9.22742359,9.090652748,11.14927454,8.707987628,10.36627815,9.784656837,8.703741885,11.45824915,9.187284158,11.3511106,10.59915866,9.522780854,9.756859094,10.08285432,9.993467448,10.89542204,10.58436131,11.19966228,10.56534222,9.305546543,9.29854957,10.06951977,11.02183651,9.516880437,9.586473311,11.40748636,9.491077519,8.246999464,10.46408514,9.739932751,9.999767593,10.14691031,8.029868006,9.491971581,9.969311569,9.244956328,9.620275269,11.09465096,9.346476552,10.70244566,10.45048696,11.09846489,10.76484738,8.873183954,10.28049806,11.71412998,10.67342904,9.322897151,10.35575153,10.28416239,10.40998202,8.676373251,8.367835082,11.90319818,10.8696985,10.05078867,10.43285213,10.29174855,8.940502054,10.7081238,8.533378731,10.55870762,10.37476456,9.196171753,11.0012811,8.743493276,9.94084619,9.77972952,8.582200282,8.995222183,11.61087875,10.70691464,10.10773105,9.577692317,10.5706759,8.801497371,8.652918976,9.939089893,9.935914629,9.385544217,8.856891014,9.601048537,9.035796557,8.465485882,9.578764694,10.38213197,11.35293105,9.386878076,10.72227721,9.78176855,8.855011796,10.61241589,10.96847443,10.65737418,10.44780292,10.21827581,11.97409546,9.494014128,8.91288247,11.65748947,10.6607976,10.35513918,10.10731572,9.582559692,10.80808694,10.59384792,8.9888267,9.374659866,9.952580438,10.76825644,10.22151714,10.51531937,9.853427144,8.657579879,10.21398561,10.99529119,9.906806476,8.428090347,8.274901512
X218914_at,8.416346109,8.630697233,8.566815771,8.732912238,9.049304789,9.106106589,8.756434619,8.200011453,9.50829314,8.297081015,8.946324018,8.766971104,8.664928274,8.51287482,8.248114638,9.478752388,8.251244702,8.643944403,8.70736627,8.652621559,8.768118129,8.498093118,9.42621057,8.854271853,8.942483448,9.977341489,9.169839843,8.924488623,7.988201279,8.302370371,8.854902815,8.205015554,9.494483874,8.719289313,8.983165318,8.573223761,9.0959353,9.938946317,8.114834227,8.419751289,8.710824325,9.145654703,8.847915466,8.905305286,8.146754444,9.202525902,9.084513471,8.669294572,8.792492891,8.87507694,8.690301745,8.722752795,7.507235186,9.271101278,8.616923762,9.080410779,8.172630935,7.697201295,9.064032589,8.313722105,9.363733021,7.571707008,8.732332472,8.495983152,8.515960718,9.108632965,9.267767793,8.087453347,9.808890296,9.063873472,8.857684244,8.330772573,8.988208752,8.142354161,8.667504359,9.176831843,8.381975294,9.450847959,8.931914548,9.127397596,9.134114859,7.978709313,9.352691985,8.171252448,8.682793353,8.800198974,8.469649132,8.84115879,8.372799889,8.589979838,8.845940705,8.836385011,8.648133165,9.028957651,7.910480198,7.776689475,8.686693438,9.178985909,8.793143452,9.09816841,8.319165827,8.216206567,9.133654536,8.798587964,8.566555019,9.467730601,8.540164106,9.019930434,7.796309514,8.479907569,9.114602008,8.83342425,8.621817203,8.48685829,9.23066038,8.395195438,8.065562449,8.022029732,8.456843313,8.233055835,8.418195442,7.606697917,8.172149871,9.116386313,8.130920755,7.859757747,8.835505099,9.224431949,9.33047873,8.300621818,8.47913324,8.222274566,7.970077482,8.928061077,8.951233946,9.207311866,7.666578038,8.849311032,8.297650882,8.299713898,8.623250599,8.272027682,8.349606434,8.605287774,7.998280499,8.893024056,8.62400946,8.534410176,9.574136744,7.817661787,8.474804189,8.67757006,8.319802464,9.598019459,9.031458554,8.648968148,7.811930589,9.077213031,9.006294592,8.723555847,8.609680894,8.563582816,9.503256185,8.806112878,8.937956928,8.354161422,8.705881665,8.77632753,8.804504459,8.834077609,8.066101109,7.837733422,9.8772058,9.550910367,8.874576242,8.812400887,9.075263827,8.857889737,7.91069173,8.988677831,8.558004701,9.137742164,9.340202509,8.802434673,8.452963133,9.480923983,9.053482545,8.611758525,7.932209168,9.297142343,8.771029373,8.668811811,8.569303372,9.078515071,8.50922735,8.558790792,8.425977023,8.49796716
X219340_s_at,7.014109506,7.326724181,6.974651004,7.703682978,6.581141297,7.767826605,7.612654817,7.782894674,7.960701843,6.789159263,7.450235036,7.42984325,6.887116334,7.245206509,7.409932238,4.155283769,6.605206763,7.302276069,6.92153969,7.362622541,6.524441518,6.488371536,7.317419605,7.109633597,6.238063652,7.955104552,5.437045583,3.986642727,7.466626134,6.377016667,7.62809358,6.367666895,7.801775352,7.737223173,8.281881216,6.865531439,7.199757983,7.189168597,6.753859823,6.952171682,5.623250455,5.591888629,7.74961709,7.665011993,7.730192888,7.997205782,4.169254609,4.626392072,7.271035205,7.298173777,7.000456329,6.687795844,5.066151721,6.897244411,7.117519326,7.768512346,6.914439295,5.953042225,7.498865839,6.306593407,6.809774113,7.627232039,6.278035499,7.45736196,7.222108041,7.461705259,6.754683619,7.771536326,7.419466842,6.727822193,7.999928368,7.378675343,7.037865694,4.842544474,7.803468636,6.385903899,7.178127366,7.993119553,6.577001222,7.432327034,5.695991545,6.976441319,7.84878396,6.908822072,7.675147551,6.513745952,6.419293405,7.457096341,8.137591342,6.45219023,7.134615416,6.392860617,6.959378075,6.653053046,6.923969751,6.080698327,7.853700712,6.533970931,6.92033247,6.595019745,7.316676037,6.536465381,7.184016236,7.164466555,6.629618764,4.132346264,7.082826899,5.625167975,5.553906185,7.165957785,5.66683396,6.718637646,6.423204544,6.923535714,7.108997526,6.746268036,6.517349615,6.88553913,7.570950664,7.551763552,7.087985501,5.924436257,6.953909807,7.541684298,6.044401913,7.371276244,5.622014698,7.196896592,7.076873336,7.02967967,7.782774651,7.404941195,6.536198629,7.627431343,6.059939825,5.16961225,7.078945139,7.144288938,6.576617416,3.618960966,7.001890416,6.010621661,7.639333128,6.768569414,7.207854011,7.241874364,6.513354488,6.944884349,7.369035359,4.15775829,7.156546067,6.310448807,7.440966909,6.986694749,6.732038928,7.033254893,6.040228698,5.417988495,7.445096161,7.331586462,6.659194534,8.031360393,7.082971662,6.301277691,6.817907417,4.167778446,4.544052255,6.228470589,7.321904745,6.973133543,7.274644778,7.070280711,7.089486414,6.913968125,6.762365217,7.548476289,7.174693764,7.15631965,6.467639503,6.245601375,6.78810849,7.639125678,7.465619537,6.108943931,7.609790924,7.219923998,7.524338719,7.800712881,7.869674628,6.103961311,8.153040012,6.875036076,6.947149283,6.954604397,4.108023496,5.66781908,7.466354838,6.429857592
X219510_at,7.402888854,8.035647049,4.379370545,6.148008275,7.004162643,5.75831534,6.583834779,5.334919965,4.450694119,6.301671991,6.749418394,4.909705837,6.441263482,6.757179526,4.642509487,6.423430467,6.59771859,6.801439699,4.465973025,5.883295765,7.218575754,8.191953833,7.337634946,7.824500129,7.025673167,4.759009007,6.173299043,5.898788322,6.681182032,6.492360422,6.052776906,7.887783271,7.330497438,6.433429274,7.161668465,7.922196006,7.819562782,6.530134331,4.839032019,6.642097782,8.274985277,6.416024369,7.13874522,6.381359182,7.969957929,6.092512171,6.935006905,2.911565969,7.354997492,7.573012351,7.480211127,4.321476086,7.857975443,4.232567889,7.04763676,6.510073553,6.422636525,6.895566024,4.205648262,7.962673937,7.059775565,7.820432155,7.459605573,7.114249927,7.048352712,4.887913035,5.747912282,4.806179111,7.52956032,7.156216006,7.399403002,8.053783601,7.238572099,7.532869288,7.664554785,7.920474746,3.427047224,6.813454352,6.916812245,6.945167689,5.16698899,7.304328213,6.612901628,6.46059122,7.244683354,7.599862391,7.768745331,7.190837218,6.872234206,7.52252589,8.516778603,5.945680386,7.979572862,8.888669382,8.288513074,8.145043055,7.601009334,7.552814972,8.271850549,6.360466986,7.317084172,7.212773258,5.552200617,7.667455345,8.135782212,7.630483959,7.196288639,7.741755277,7.545255243,7.818180947,6.89579397,3.94403043,4.142862328,7.06372659,6.686789255,7.115688249,6.566152065,6.535010234,7.138175443,7.054843432,7.588088038,7.091646109,7.240943458,7.370574358,7.472617355,7.628284886,7.931306686,7.662896398,8.109422376,6.97226105,7.337363455,6.977553528,7.201637739,7.879044221,6.709154583,7.389759058,8.285373841,5.624724417,8.2909381,5.031912353,6.918046458,7.455085104,4.213707763,7.543954218,6.355243524,5.985389408,6.605891168,6.717697644,5.212950553,7.8539615,7.038992198,7.216883825,7.055360042,8.347886512,7.329668718,7.754124566,5.932915173,7.142181105,5.198715753,4.989600707,6.771688684,6.438351976,7.163872375,6.186989234,6.878358978,7.275959778,6.346595705,7.820466775,6.05705077,5.566898459,7.528525477,6.647205103,4.203644551,6.960110623,4.562392945,6.464209777,4.469135601,6.141600086,7.853541009,8.013288515,6.658258717,7.374801789,7.206839713,7.020240664,7.22457702,7.207576494,7.584605528,7.01361817,7.330753529,7.610769225,4.008031898,6.768340783,6.544160725,3.839701997,7.395339153,8.102020705,6.58335396,5.382436881
X219588_s_at,7.810886395,8.95771426,8.114802416,8.102812024,8.232182838,7.493540118,8.898572522,7.795861129,8.496961489,8.223054959,8.362634959,7.494449643,8.02586076,7.819798542,7.618865605,8.148601334,8.414393019,8.688047964,7.474039432,7.829591103,7.269338913,10.00782775,7.770234973,8.992004528,8.018269495,7.81020544,7.512508417,7.518425683,8.014194582,7.686991371,7.894890036,8.158886122,7.894278509,7.614914129,6.934466028,8.30877122,8.165989839,8.129205674,7.959411304,8.035323204,9.539556428,8.977741445,7.3070997,7.683161459,8.595669663,7.988596283,7.888029119,7.922152563,8.157467105,9.193766434,9.11043396,7.581295167,9.06301291,7.85123586,8.600660281,7.248405791,8.05118821,6.976980025,8.143801983,8.423919412,8.880517886,8.724219438,8.232154232,7.419794875,8.764479977,8.063235356,8.273130748,8.562323675,8.026001342,9.32680577,8.115116891,8.419539466,8.023206756,8.36685287,8.683255858,8.012957757,7.587198045,8.312299022,8.559927554,6.964263669,7.500424435,9.317716097,7.741195661,8.565356456,7.244537262,9.47063576,9.100290689,8.412605378,8.799352051,8.660626456,8.992057704,8.407245193,8.261778092,9.261249851,9.387354178,8.083140001,9.129319661,8.574493582,9.305989875,8.413380586,8.245943302,8.497272535,8.606082116,8.737468464,8.030995604,8.322668566,7.915689938,8.468264569,8.637426723,7.310276048,8.273537575,7.158919734,7.479432043,8.301582447,8.207557949,8.657727684,9.484604714,8.597401409,8.827473871,8.99412479,9.029645773,8.844590541,7.650320306,8.781818236,8.742985897,8.710183923,7.980375507,8.846322271,10.03430869,8.520859365,7.690176936,8.090598333,9.586737641,8.680026906,8.086365992,8.580443204,9.023384326,8.560858235,9.100903351,8.177514725,9.229142574,7.748556137,8.403558607,9.223626824,8.331660647,8.620198936,7.719509488,8.209752918,6.89870773,10.72297165,9.374270327,8.245875162,7.838190507,8.692801345,7.754966681,7.603949205,8.783834256,8.538237759,7.196674968,7.977470372,7.961090778,8.871469943,8.411105459,8.669440233,8.825518143,9.292374652,8.177664115,9.077173458,8.97651831,7.911301326,8.355654781,8.43454548,8.266383415,9.04023807,8.765457513,8.658733673,8.373206625,8.634437611,8.858992544,9.126106861,8.644382896,7.51054188,8.092887095,9.235724722,8.214753216,7.972698745,7.875091847,8.725287346,8.500500939,8.619372736,8.214866182,8.534419306,8.143008849,7.98501813,9.138925921,8.148833122,7.351998996,8.919765887
X219724_s_at,5.345866325,6.137391106,5.305804835,6.743547184,6.919652528,6.739764818,6.584334184,7.019512743,6.89588038,7.073849634,6.377295261,6.853509472,6.222985127,6.875910793,5.771378844,7.011184189,5.354358658,6.060228492,6.588605251,6.549300141,6.97046184,6.596289125,6.488044262,5.740802793,6.245468885,7.322754232,6.466787577,6.972020213,5.814384185,5.485996366,6.834669667,7.225153922,5.885416441,5.891461205,5.863738671,5.894279994,6.421077176,6.787682079,6.916214803,6.318810138,6.47183821,6.383946389,6.415655009,4.990496405,6.332879286,6.479120559,6.188536582,6.450675858,5.421064566,3.715807732,6.390845832,5.951011775,6.501487287,6.178236489,7.079096264,5.82675479,4.332448204,7.501391123,6.087561756,6.606526044,5.897418049,6.495857199,5.649647144,7.111469685,7.366930247,6.319756358,6.886753254,7.178469793,7.137446124,7.042305261,6.916277368,6.353151854,7.186091861,5.890149778,7.459954348,6.536136178,6.299835839,7.182583097,5.769201481,6.71926035,7.044907658,5.789789107,6.358534357,6.658848707,5.914947892,6.479364346,7.071439602,6.267610884,6.341521954,5.964392038,6.138351934,6.506693315,7.184888961,6.800733303,5.805608258,6.874933562,6.335888686,7.200398453,6.706795664,6.330109949,6.439123048,6.124969061,7.675552234,8.111230549,4.792764474,5.895036013,5.870204384,6.105900644,6.365267182,7.005150735,6.752770651,5.988209739,6.768230367,3.442418236,5.821912576,5.89610049,6.627140397,5.660103318,7.442362175,5.792608738,5.417294454,5.929629088,7.374457966,6.018824824,6.345166961,5.939864404,6.553645454,6.874758184,6.450462325,4.719468875,6.365083839,7.025803005,5.582207794,6.89087994,6.304091062,6.826362134,6.524447324,6.925113949,6.95767941,5.826635646,3.577149572,7.295364112,7.453674774,6.225987859,4.173963898,4.923739217,7.238360242,2.895026274,7.412684628,6.814923311,6.867557836,6.415224726,6.478770161,6.566224047,5.109546937,6.131442508,5.399191493,6.254066095,6.504475151,6.876685823,6.757213156,5.761166047,5.898278173,7.382381982,6.179544437,5.971071726,6.120952363,6.715168136,3.891285487,6.410115705,5.071229195,6.742650614,5.791539459,6.657107405,7.059378868,4.62298444,4.339973231,6.558452124,6.557341663,3.855445862,7.002305715,6.837260001,7.045857715,6.571314785,6.462051782,6.578115248,6.705944277,5.106063939,4.326773413,6.706509764,6.945360826,7.311874595,6.199749782,6.038419186,5.615927703,6.733246066,7.065220189,5.685713221
X220886_at,7.164899736,5.948319823,6.469413305,7.32672983,6.559146683,5.6771663,6.116741221,7.175630454,5.953778854,7.025590633,7.021326948,6.79939205,7.254809723,6.857455063,5.627013982,6.428083196,6.885344331,6.102974828,5.181243106,6.130069442,7.027916345,6.913644953,6.852182664,7.15043737,5.105354248,7.318579329,7.562960242,4.978860169,6.335673688,7.061779844,3.184050473,7.009297727,5.848735081,4.919722058,7.357191503,7.427915692,6.715776807,5.021892851,6.721526293,6.717570031,6.0241026,6.063159621,5.611497053,6.058402157,5.554204106,6.477290934,7.147869823,7.395912663,6.301926784,3.997327855,6.635196165,5.333617202,6.670787897,7.203549342,6.025167185,5.957809585,7.298478276,6.87798432,6.92444813,6.599263634,6.325157671,6.016730079,3.604969115,6.278601196,6.033657089,4.646741383,4.524040094,4.928606776,7.473759268,6.749395513,6.605752362,7.024537213,5.859427249,6.681442785,6.135289579,4.759946836,4.411609413,7.390731784,4.243926747,6.556670849,7.361480021,3.933382035,7.316623896,4.569566281,5.953005541,5.201242654,5.460253926,7.358815306,6.041814078,5.907633475,6.565617242,5.959084423,6.202282251,4.147808953,5.732244793,7.004789362,7.951163529,6.277602597,6.391738406,5.877471857,6.705531034,6.009790231,7.032115642,5.663096325,6.758252551,7.719958906,6.140291096,5.955828358,7.184708749,6.567390257,7.580472355,5.275004877,6.042592277,7.301684924,7.676440199,5.990208415,5.668340238,7.067096883,5.622405378,6.023157206,5.901132219,6.758496846,6.884297062,5.67254295,6.468331863,5.367092736,5.131300086,7.032156149,6.916621262,6.116619665,5.616802413,6.782122958,6.636684858,5.652093805,5.7046195,6.49572275,6.383673153,5.34362854,6.618332058,5.565292915,4.042081892,6.899205146,5.962405789,6.418925813,6.955825368,6.303452833,6.408162579,6.445701515,6.532971668,5.174906751,6.362697576,7.385806624,6.834099772,6.558418767,6.555566202,6.115843044,7.378493058,4.898397207,7.759868826,7.040908895,6.637707366,7.192848787,5.295008216,7.018211616,7.419631239,6.859645887,6.886040641,7.583026439,6.854634282,5.827571962,6.554804472,7.246403145,7.001561288,6.267485727,5.398927516,6.190016581,6.637511036,6.719869625,5.978135858,6.854452106,6.357294541,4.048629507,6.870625687,5.81191716,5.919254472,6.62113683,6.829764138,5.89304566,5.676242802,4.923572956,6.492627347,3.952957151,5.262381357,5.498752125,6.284326742,6.663579423,5.465691533,5.465251871
X221028_s_at,7.129340464,7.189642444,7.222765464,6.584747789,8.052989964,7.316033742,7.32818444,7.027028357,6.477963676,6.166272348,6.793478226,7.240555745,6.841057271,7.352345813,7.21366075,8.317274172,7.369132918,7.733523841,6.902341388,6.80078782,8.088637594,7.61961349,6.756889302,6.485097398,7.043267468,7.330546978,6.775331389,8.055957671,7.509086608,6.408140667,7.021478688,7.061773136,7.190878121,6.667484296,6.505816344,6.480467668,7.515205884,7.728250308,7.618284896,7.103108513,6.977383722,6.887391665,7.703952603,6.6945178,7.342669922,7.664519081,7.432938284,7.556858831,7.937413101,6.187332398,7.585093784,6.572185856,7.419121583,7.679622705,7.810232598,5.548148929,8.004035298,7.729124641,7.28564623,7.092581616,7.443603137,7.18594664,7.622611758,8.018076497,7.02354464,6.580040158,7.722661921,7.26657553,7.279984828,8.043289476,6.958207178,7.418496692,6.381576852,7.483498765,6.613115528,7.480631543,7.079195411,7.907812881,7.173114224,7.666777027,6.807145798,8.238671488,7.883931248,7.225839353,7.508423932,8.384154412,7.952954969,7.864692243,6.99076288,6.822311812,7.679459519,6.579899644,7.339693162,7.661489494,7.625390742,7.193842268,6.950200115,6.924988807,6.678096573,7.224031033,7.201743098,6.369793444,6.798733447,7.831292646,7.199866065,7.625937543,7.067974711,7.492083879,7.694849191,7.971258995,6.571058344,6.252916415,7.05718735,6.943054037,7.550641124,7.611267754,7.518841545,6.434389933,7.709911247,7.390828436,7.083055759,7.658806858,7.08582966,7.358433097,7.119412999,7.888102923,7.628894364,7.277074852,6.494246356,6.624984102,6.176665038,7.032494079,6.936326659,6.081727922,5.488629149,7.575138732,4.493046233,6.775317881,7.049915651,7.188230755,6.598075384,7.649348604,6.899619948,7.816788793,7.160550462,7.212950426,7.549454607,6.914460848,7.323751436,7.242356037,7.800948694,7.517574022,6.947451507,7.320305153,7.471742133,7.413376259,6.767704706,7.178762081,7.773322472,7.651892647,7.73744954,6.92035615,7.64020441,7.975673571,7.36536594,7.563397856,7.952769528,8.072762561,7.274615287,7.424015909,7.350887944,7.618834475,7.470093013,7.790795878,7.520911011,7.89340555,7.357973853,7.883392883,7.161017222,7.362798886,7.614615599,7.728584728,6.19858485,8.074158686,7.244372598,6.700720984,7.815436526,7.096838146,7.685033136,7.36554671,6.217067171,7.505555132,7.428147959,8.055944952,8.391159262,7.02963074,7.570143197,7.578045411
X221241_s_at,5.64957334,7.59978803,4.987613107,7.20505078,6.973316217,7.17401111,7.951830759,5.146247406,5.084556753,7.311746155,5.867120548,4.37455825,4.829006781,7.830305802,7.33767348,3.96944863,7.194265869,7.476648382,8.214943764,7.398781819,7.114182807,7.874407396,8.115304509,5.866775089,8.044405225,5.329611971,5.626987913,7.972805594,8.051393606,7.569813037,7.380616593,6.19304261,7.634241588,7.280361068,7.769680006,7.484295062,7.533810079,7.379473852,9.335123928,6.811267576,6.587817572,7.021918989,4.689752449,7.160130781,7.186808682,7.239829364,6.388113706,6.030348858,7.638819233,6.297073911,6.922022867,7.120295076,8.625108058,7.266505789,6.980873103,7.57332342,4.617266504,7.49287172,8.809280027,6.010006713,4.385616358,6.113420194,6.919858353,6.603410525,5.990533882,6.156014625,7.273899384,3.419036703,6.904772058,7.811445623,7.857607252,7.924651996,6.699271595,7.280993048,6.321072684,7.129270129,7.409552146,4.746551453,9.180691062,7.380369842,5.277816673,7.85963362,7.711656085,7.56932353,7.612120438,7.718695996,8.025110911,6.570355483,6.322190646,6.996651574,9.330322531,6.389545327,6.623424097,8.326511708,8.693177651,7.525692153,7.392405354,7.813703696,6.912662144,7.051993834,7.340747056,6.800850406,7.547849565,8.578255999,6.134390611,4.81112161,7.736641256,7.397843855,4.700310842,7.298526735,6.52353092,6.731539376,3.975100903,6.776559098,9.375896012,6.849703282,7.943176647,7.984912567,8.890477699,6.34423216,5.592422844,5.22833535,6.991222089,4.817201154,6.218149767,6.608636496,9.622886345,9.324247136,7.047769347,7.144082783,6.036370076,8.433764712,7.250658621,4.321256017,7.487821333,6.85302264,9.360823614,7.746159265,9.418794285,7.638456853,5.561381188,4.105809544,5.906095329,6.579036593,4.36362469,6.615151692,7.16383689,6.307672908,8.092907029,9.15689624,6.542587732,7.480645003,7.682570588,6.780785298,7.722482797,7.404552306,7.106507314,7.655324782,4.06868072,5.601847048,6.934839887,4.439939917,7.185291771,4.667745504,5.296627759,6.276534722,7.131053006,7.293357178,7.12674363,7.821627316,7.487523698,7.17331763,7.84300942,6.975475477,7.238588757,4.661348165,6.304596628,5.968289059,6.87108537,4.368725787,7.5508191,6.739084767,5.012627194,7.068718324,5.937883905,5.605863337,7.175144198,6.891489773,6.567108271,6.804985155,8.242776963,6.975169494,7.351745544,8.542533233,6.457198571,7.138854825,8.603732555,6.446786544
X221344_at,6.313080767,5.126765226,6.936022378,6.787296771,7.31228706,5.794895992,6.877183309,6.89666623,5.509438811,5.314371887,6.104795658,6.344006632,6.733830025,7.184196536,6.572916796,4.533108415,6.591673619,6.416817512,6.809526355,6.185622019,7.276221088,7.186177309,7.099839447,7.221381413,7.148298634,6.30015386,6.333045853,7.742281415,6.059054481,6.10448344,6.358732779,7.227966386,7.475283343,6.508779507,7.057347991,6.044126457,6.849498254,6.882811695,7.348174316,4.878345063,6.627309934,6.402357631,7.01036813,6.416273001,6.198730059,6.976410316,6.814939977,6.299819353,6.85612979,6.114838745,6.949678144,5.741849731,6.162969807,6.436133909,6.127214073,6.728288196,6.346743279,7.650873069,6.844720243,6.874828634,6.217196496,5.114755681,6.914382749,6.680837223,5.817646557,5.677293732,6.551484796,6.895597629,7.258844628,6.649203766,7.39399174,6.553582979,7.304935054,7.112409814,6.728022987,6.599142675,6.805188334,7.192885766,6.664262062,6.693427983,7.264131202,6.739105571,5.680750437,6.601903486,6.563909856,5.871170009,6.853993057,7.52631766,5.303710432,6.393242762,6.665254907,6.798153363,6.304405955,7.627254341,3.650356578,7.176865113,7.119670986,7.210781054,6.565893426,6.512923781,7.310062324,5.56274498,7.679936345,7.04569934,6.648280721,7.575128924,6.981308907,6.829903678,6.370096128,7.144216127,6.818415884,6.175033276,6.183772599,6.496337079,7.440386256,7.054971327,7.416293294,7.101217384,6.823604934,6.882594567,6.368607797,5.689625033,6.411922289,4.705262757,6.226020687,7.418899252,6.10015777,7.198198236,6.528438786,6.557322902,6.850649642,4.811009852,5.656122573,6.4397914,6.554938803,7.386543713,6.375045278,5.685412593,6.362880851,6.917087675,6.667632079,6.93532629,5.949626623,6.216967885,6.645515964,5.977615251,7.184488375,6.33408831,7.476505626,5.563874813,6.335092839,6.148826452,6.773179474,6.945349826,6.401320346,6.527019578,6.501557462,7.603598245,6.065572646,7.084844656,6.766780445,6.389332355,7.33566491,7.204217761,6.822594721,6.467522123,7.009152707,6.734759707,6.550843039,6.614067106,5.896364764,6.461598816,6.782976283,6.460282995,4.130357085,7.073052497,6.936379787,6.989006086,5.755293764,6.328207037,6.402887727,5.927885706,7.083511336,6.954971893,6.288036351,6.626038293,4.251226448,7.265053136,6.886345575,5.392731363,6.550493614,4.972091573,6.620703111,6.354728367,6.48125656,6.750250946,7.13417672,6.23656495
